,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,0.05547087192535401,0.018652443800548656,0.00032863616943359377,2.465165098109822e-05,l2,{'penalty': 'l2'},1.0,0.75,0.25,1.0,0.5,0.5,0.5,0.5,0.75,1.0,0.675,0.25124689052802224,1
1,0.02630443572998047,0.007989244681260063,0.00033206939697265624,2.0576448850714935e-05,none,{'penalty': 'none'},1.0,0.75,0.25,0.75,0.5,0.5,0.5,0.75,0.75,1.0,0.675,0.225,1
