,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
22,0.145685076713562,0.0007864515975582337,0.007928466796875,6.143091462056701e-05,entropy,3,150,"{'criterion': 'entropy', 'max_depth': 3, 'n_estimators': 150}",0.5,0.6,0.6,0.6,0.6,1.0,0.6,0.4,0.6,0.6,0.61,0.1445683229480096,23
23,0.19355247020721436,0.0013339426751534495,0.010400795936584472,4.886643971221568e-05,entropy,3,200,"{'criterion': 'entropy', 'max_depth': 3, 'n_estimators': 200}",0.75,0.6,0.6,0.6,0.6,0.8,0.6,0.4,0.6,0.6,0.6149999999999999,0.10012492197250394,21
24,0.04936521053314209,0.00043754969781038757,0.0029277563095092773,3.367166778075938e-05,entropy,4,50,"{'criterion': 'entropy', 'max_depth': 4, 'n_estimators': 50}",0.75,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.4,0.6,0.615,0.10012492197250394,19
25,0.0973905086517334,0.0006808092034136016,0.0054406881332397464,5.360384060138704e-05,entropy,4,100,"{'criterion': 'entropy', 'max_depth': 4, 'n_estimators': 100}",0.75,0.6,0.6,0.8,0.6,1.0,0.4,0.4,0.6,0.6,0.635,0.17036725037400818,8
26,0.14632508754730225,0.001548543539592556,0.008972573280334472,0.003161143912867524,entropy,4,150,"{'criterion': 'entropy', 'max_depth': 4, 'n_estimators': 150}",0.5,0.6,0.6,0.6,0.6,0.8,0.8,0.4,0.6,0.6,0.61,0.11357816691600547,23
27,0.19243323802947998,0.0011437514881381425,0.010386252403259277,7.339672103516627e-05,entropy,4,200,"{'criterion': 'entropy', 'max_depth': 4, 'n_estimators': 200}",0.75,0.6,0.6,0.6,0.6,0.8,0.8,0.6,0.6,0.6,0.6549999999999999,0.08500000000000002,3
28,0.04886660575866699,0.0004696935710921768,0.0029094934463500975,2.1356782561362374e-05,entropy,5,50,"{'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 50}",0.75,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6349999999999999,0.07088723439378915,15
29,0.09646525382995605,0.0008130953425117937,0.005405735969543457,3.7983162653639207e-05,entropy,5,100,"{'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 100}",0.75,0.6,0.6,0.6,0.6,0.8,0.8,0.6,0.6,0.6,0.6549999999999999,0.08500000000000002,3
30,0.14461684226989746,0.0009251388846468981,0.00791776180267334,6.27781291215024e-05,entropy,5,150,"{'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 150}",0.75,0.6,0.6,0.6,0.6,0.6,0.6,0.4,0.6,0.6,0.595,0.07889866919029749,27
31,0.19266099929809571,0.0012845572475000129,0.01040494441986084,3.586361499813489e-05,entropy,5,200,"{'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 200}",0.75,0.6,0.6,0.6,0.6,1.0,0.6,0.4,0.6,0.6,0.635,0.145,8
